Make,Year of manufacture,Condition,Mileage,Engine Size,Fuel,Transmission,Price,Build
Toyota,2010,Nigerian Used,210788,2400,Petrol,Automatic,2912000,
Toyota,2007,Nigerian Used,102718,2400,Petrol,Automatic,2205000,
Honda,2009,Nigerian Used,173089,2400,Petrol,Automatic,2600000,
Honda,,,64469,,,Automatic,5106000,
Toyota,2008,Foreign Used,105681,3500,Petrol,Automatic,26000000,SUV
Lexus,2007,Nigerian Used,68366,3500,Petrol,Automatic,5408000,
Toyota,2004,Nigerian Used,331606,1800,Petrol,AMT,1890000,
Toyota,2005,Nigerian Used,443373,2400,Petrol,Automatic,1575000,
Toyota,2009,Nigerian Used,92488,2500,Petrol,Automatic,2100000,
Toyota,,,189047,,,Automatic,3370000,
Toyota,,,179017,,,Automatic,2586000,
Mercedes-Benz,,,1,,,Automatic,1735000,
Nissan,2001,Nigerian Used,188490,3300,Petrol,Automatic,1260000,SUV
Honda,2009,Nigerian Used,125806,2500,Petrol,,1785000,
Lexus,2005,Nigerian Used,177350,3300,Petrol,Automatic,2100000,
Mercedes-Benz,2007,Nigerian Used,243975,4700,Petrol,Automatic,2310000,SUV
Toyota,2007,Nigerian Used,215320,,Petrol,Automatic,1575000,
Kia,2004,Nigerian Used,,2000,Petrol,Automatic,1050000,
Suzuki,,,126285,,,Automatic,2810000,
Toyota,2009,Nigerian Used,154177,1800,Petrol,Automatic,2704000,
Toyota,2002,Nigerian Used,188116,2400,Petrol,Automatic,1612000,
Mercedes-Benz,,,126540,,,Automatic,2922000,
Kia,,,8645,,,Automatic,7850000,
Toyota,2006,Nigerian Used,124738,1800,Petrol,Automatic,1890000,
Chevrolet,,,128773,,,Automatic,1006800,
Toyota,2004,Nigerian Used,231374,3300,Petrol,Automatic,1575000,
Kia,2013,Nigerian Used,100169,1800,Petrol,Automatic,2625000,
Toyota,2011,Nigerian Used,195365,2500,Petrol,Automatic,2677500,
Toyota,2003,Nigerian Used,210448,1800,Petrol,Automatic,2028000,
Toyota,2002,Nigerian Used,195977,3000,Petrol,Automatic,1260000,
Mercedes-Benz,2009,Nigerian Used,151643,4000,Petrol,Automatic,4725000,SUV
Toyota,2003,Nigerian Used,239434,1800,Petrol,Automatic,1780000,
Toyota,2009,Nigerian Used,299990,1800,Petrol,Automatic,2520000,
Mercedes-Benz,,,125212,,,Automatic,1690000,
Toyota,2009,Nigerian Used,128980,1800,Petrol,Automatic,2100000,
Suzuki,,,126285,,,Automatic,2810000,
Lexus,2006,Nigerian Used,208657,3000,Petrol,Automatic,2928000,
Hyundai,2015,Nigerian Used,50075,1200,Petrol,Manual,2100000,
Toyota,2009,Nigerian Used,125745,2400,Petrol,Automatic,2392000,
Land Rover,,,48713,,,Automatic,40330000,
Honda,2009,Nigerian Used,179313,3500,Petrol,Automatic,2625000,SUV
Toyota,2005,Foreign Used,150430,1800,Petrol,Automatic,2625000,
Toyota,2007,Nigerian Used,167507,3500,Petrol,Automatic,1680000,
Toyota,2002,Nigerian Used,195977,3000,Petrol,Automatic,1260000,
Toyota,2007,Nigerian Used,234297,2400,Petrol,Automatic,1942500,
Toyota,2008,Nigerian Used,241185,1500,Hybrid,Automatic,1785000,
Toyota,2010,Nigerian Used,257417,1800,Petrol,Automatic,3536000,
Suzuki,,,62,,,Automatic,7100000,
Toyota,,,102537,,,Automatic,5386000,
Toyota,2008,Nigerian Used,56761,5700,Petrol,Automatic,5250000,SUV
Toyota,2003,Nigerian Used,217894,1800,Petrol,Automatic,1732500,
Ford,2007,Nigerian Used,115945,3500,Petrol,AMT,1575000,SUV
Mercedes-Benz,2007,Nigerian Used,,3500,Petrol,,2625000,SUV
Nissan,,,,,,,1580000,
Toyota,2007,Nigerian Used,194171,2400,Petrol,Automatic,1890000,
Hyundai,2011,Nigerian Used,298624,2000,Petrol,Automatic,2814000,
Toyota,2006,Nigerian Used,290204,18000,Petrol,Automatic,1890000,
Land Rover,,,48713,,,Automatic,40330000,
Mercedes-Benz,,,999999,,,Automatic,2698000,
Toyota,,,189047,,,Automatic,3370000,
Mazda,2008,Foreign Used,131100,2000,Petrol,Automatic,1732500,
Toyota,2002,Foreign Used,163475,2500,Petrol,Automatic,2600000,
Toyota,,,237550,,,Automatic,3146000,
Toyota,2008,Nigerian Used,56761,5700,Petrol,Automatic,5250000,SUV
Renault,2006,Nigerian Used,180952,1900,Diesel,Manual,1025000,
Toyota,2007,Nigerian Used,165028,1800,Petrol,Automatic,2100000,
Toyota,2011,Nigerian Used,217733,2400,Petrol,Automatic,2100000,
Hyundai,2011,Nigerian Used,133698,2000,Petrol,Automatic,2887500,
Kia,2014,Nigerian Used,54099,1400,Petrol,Automatic,2912000,
Nissan,2003,Nigerian Used,239830,2500,Petrol,Automatic,1785000,SUV
Hyundai,2015,Nigerian Used,50075,1200,Petrol,Manual,2100000,
Honda,2008,Nigerian Used,88690,2400,Petrol,Automatic,2100000,SUV
Honda,2013,Nigerian Used,137302,3500,Petrol,AMT,3360000,
Toyota,2008,Nigerian Used,195989,1800,Petrol,Automatic,2704000,
Land Rover,2006,Nigerian Used,114307,4400,Petrol,Automatic,1680000,SUV
Lexus,2000,Nigerian Used,154995,3500,Petrol,Automatic,1680000,SUV
Hyundai,2011,Nigerian Used,133698,2000,Petrol,Automatic,2887500,
Toyota,2000,Nigerian Used,158375,3000,Petrol,Automatic,1664000,
Honda,2010,Nigerian Used,95366,2400,Petrol,Automatic,2100000,
Toyota,2003,Nigerian Used,159293,1800,Petrol,Automatic,1872000,
Nissan,2014,Nigerian Used,134275,2500,Petrol,Automatic,3150000,
Honda,2011,Nigerian Used,166352,3500,Petrol,Automatic,2415000,SUV
Chevrolet,2010,Nigerian Used,102064,1600,Petrol,Automatic,1260000,
Toyota,2001,Nigerian Used,174340,2000,Petrol,Automatic,1872000,SUV
Toyota,2006,Nigerian Used,316117,3500,Petrol,Automatic,1680000,
Lexus,2005,Nigerian Used,221522,3300,Petrol,Automatic,3328000,SUV
Toyota,2008,Nigerian Used,195989,1800,Petrol,Automatic,2704000,
Toyota,2005,Nigerian Used,257412,1800,Petrol,Automatic,1785000,
Chevrolet,2010,Nigerian Used,102064,1600,Petrol,Automatic,1260000,
Toyota,2002,Nigerian Used,506364,2400,Petrol,Automatic,1456000,
Nissan,2005,Foreign Used,191535,3500,Petrol,Automatic,1785000,
Toyota,2007,Nigerian Used,208115,3500,Petrol,Automatic,1890000,
Toyota,2005,Foreign Used,238198,1800,Petrol,Automatic,2572500,
Mercedes-Benz,2002,Nigerian Used,225111,2100,Diesel,Manual,1575000,
Lexus,2009,Nigerian Used,156501,3500,Petrol,Automatic,3585000,SUV
Suzuki,,,201,,,Automatic,9900000,
Toyota,2010,Nigerian Used,243549,1800,Petrol,Automatic,2205000,
Toyota,2003,Nigerian Used,218717,2000,Petrol,Automatic,1768000,SUV
Honda,,,64469,,,Automatic,5106000,
Honda,,,72750,,,Automatic,8298000,
Toyota,2004,Nigerian Used,21973,1800,Petrol,Automatic,1732500,
Nissan,2005,Nigerian Used,468578,2500,Petrol,Automatic,1680000,SUV
Mercedes-Benz,2005,Nigerian Used,134162,3700,Petrol,Automatic,2940000,SUV
Nissan,2005,Nigerian Used,24162,4000,Petrol,Automatic,2310000,
Toyota,2004,Nigerian Used,184304,1800,Petrol,Automatic,1785000,
Nissan,2018,Nigerian Used,37409,5600,Petrol,Automatic,8400000,
Honda,2004,Nigerian Used,215019,3500,Petrol,Automatic,1560000,SUV
Honda,2010,Nigerian Used,149189,35000,Petrol,Automatic,2100000,
Mercedes-Benz,2008,Nigerian Used,212117,3500,Petrol,Automatic,3150000,SUV
Lexus,2008,Nigerian Used,176272,3500,Petrol,Automatic,2625000,
Mercedes-Benz,2002,Nigerian Used,225111,2100,Diesel,Manual,1575000,
Toyota,2003,Foreign Used,101442,1800,Petrol,Automatic,3120000,
Ford,2008,Nigerian Used,171962,3500,Petrol,Automatic,2704000,SUV
Honda,2007,Foreign Used,183460,35,Petrol,Automatic,3150000,SUV
Toyota,2009,Nigerian Used,135724,1800,Petrol,Automatic,1659000,
Hyundai,,,124362,,,Automatic,2026000,
Toyota,2003,Nigerian Used,107072,3000,Petrol,Automatic,1664000,
Honda,2015,Nigerian Used,76054,2000,Petrol,Automatic,5616000,
Toyota,2009,Nigerian Used,360384,1800,Petrol,Automatic,2100000,
Toyota,2010,Foreign Used,75863,2700,Petrol,Automatic,7192500,
Lexus,2009,Nigerian Used,139072,3500,Petrol,Automatic,3150000,
Hyundai,,,97234,,,Automatic,2698000,
Mercedes-Benz,,,152004,,,Automatic,3370000,
Suzuki,,,67,,,Automatic,8500000,
Toyota,2003,Nigerian Used,23658,1800,Petrol,Automatic,1872000,
Nissan,2008,Nigerian Used,77687,45,Petrol,Automatic,1575000,SUV
Toyota,,,248358,,,Automatic,2586000,
Mercedes-Benz,2003,Nigerian Used,320327,3200,Petrol,Automatic,1872000,SUV
Nissan,2013,Foreign Used,176325,3500,Petrol,Automatic,2500000,
Chevrolet,2011,Nigerian Used,90435,1500,Petrol,Automatic,1207500,
Honda,2010,Nigerian Used,149189,35000,Petrol,Automatic,2100000,
Toyota,2005,Foreign Used,150430,1800,Petrol,Automatic,2625000,
BMW,2002,Nigerian Used,176466,3000,Petrol,Automatic,1687500,SUV
Toyota,2007,Nigerian Used,275414,2500,Petrol,Automatic,1995000,
Honda,2015,Nigerian Used,93433,2400,Petrol,Automatic,3885000,
Lexus,2008,Nigerian Used,184234,3500,Petrol,Automatic,3952000,
Toyota,2004,Nigerian Used,233801,2400,Petrol,Automatic,1664000,
Honda,2015,Nigerian Used,76054,2000,Petrol,Automatic,5616000,
Nissan,2002,Nigerian Used,141407,2500,Petrol,Automatic,1365000,
Infiniti,2004,Nigerian Used,262823,3500,Petrol,Automatic,1575000,SUV
Toyota,2010,Nigerian Used,257417,1800,Petrol,Automatic,3536000,
Lexus,2011,Nigerian Used,209215,3000,Petrol,Automatic,1680000,
Lexus,2007,Nigerian Used,68366,3500,Petrol,Automatic,5408000,
Nissan,2009,Nigerian Used,213292,3500,Petrol,CVT,1575000,SUV
Toyota,2006,Nigerian Used,316117,3500,Petrol,Automatic,1680000,
Toyota,,,56335,,,Automatic,14570000,
Toyota,2011,Nigerian Used,217733,2400,Petrol,Automatic,2100000,
Mercedes-Benz,2009,Nigerian Used,332652,3000,Petrol,Automatic,2730000,
Chrysler,2006,Foreign Used,36238,5700,Petrol,Automatic,1575000,
Toyota,2008,Nigerian Used,265560,2400,Petrol,Automatic,2100000,
Mercedes-Benz,2007,Nigerian Used,206570,2000,Petrol,Automatic,1785000,
Honda,2010,Nigerian Used,95249,3500,Petrol,Automatic,1785000,
Toyota,2007,Nigerian Used,312965,3000,Petrol,Automatic,1785000,
Toyota,2005,Nigerian Used,173874,2400,Petrol,Automatic,2288000,
Nissan,2014,Nigerian Used,191207,2500,Petrol,Automatic,1785000,
Mazda,2007,Nigerian Used,330873,2300,Petrol,Automatic,1260000,
Skoda,2014,Nigerian Used,83571,2000,Petrol,Automatic,1627500,
Toyota,2002,Nigerian Used,506364,2400,Petrol,Automatic,1456000,
Toyota,2004,Nigerian Used,233801,2400,Petrol,Automatic,1664000,
Mercedes-Benz,2005,Foreign Used,221487,5000,Petrol,Automatic,1627500,
Mercedes-Benz,2003,Nigerian Used,320327,3200,Petrol,Automatic,1872000,SUV
Nissan,,,148011,,,Automatic,1555600,
Toyota,2006,Nigerian Used,371715,3300,Petrol,Automatic,1890000,
Toyota,2006,Foreign Used,204482,1800,Petrol,Automatic,3172000,
Kia,2013,Nigerian Used,92645,2000,Petrol,Automatic,2310000,
Toyota,2005,Nigerian Used,156976,2400,Petrol,Automatic,1575000,
Toyota,,,102537,,,Automatic,5386000,
Toyota,2007,Nigerian Used,312965,3000,Petrol,Automatic,1785000,
Mercedes-Benz,2007,Nigerian Used,246829,5500,Petrol,Automatic,2520000,
Toyota,2009,Nigerian Used,154177,1800,Petrol,Automatic,2704000,
Toyota,2008,Nigerian Used,197584,2500,Petrol,Automatic,2100000,
Nissan,2005,Foreign Used,330873,1800,Petrol,Manual,1575000,
Toyota,,,248358,,,Automatic,2586000,
Suzuki,,,67,,,Automatic,8500000,
Toyota,2010,Nigerian Used,176319,2500,Petrol,Automatic,2205000,
Toyota,2001,Nigerian Used,355625,20000,Petrol,Automatic,1352000,
Nissan,2005,Nigerian Used,343566,4000,Petrol,Automatic,1768000,
Mercedes-Benz,2002,Foreign Used,311373,3200,Petrol,Automatic,2625000,SUV
Toyota,2003,Foreign Used,101442,1800,Petrol,Automatic,3120000,
Nissan,2013,Foreign Used,176325,3500,Petrol,Automatic,2500000,
Toyota,,,122151,,,Automatic,2372500,
Suzuki,,,62,,,Automatic,7100000,
Honda,,,97944,,,Automatic,1466000,
Mitsubishi,2010,Nigerian Used,,2400,Petrol,Manual,1260000,
Hyundai,,,124362,,,Automatic,2026000,
Toyota,,,208069,,,Automatic,1410000,
Honda,2007,Nigerian Used,140942,2400,Petrol,Automatic,1890000,SUV
Kia,2013,Nigerian Used,119011,1400,Petrol,Automatic,1995000,
Honda,2009,Nigerian Used,125806,2500,Petrol,,1785000,
Honda,2013,Nigerian Used,174120,24000,Petrol,Automatic,3517500,
Mercedes-Benz,2009,Nigerian Used,293528,3000,Petrol,Automatic,2625000,
Ford,2006,Foreign Used,321388,4000,Petrol,Automatic,2940000,
Hyundai,2011,Nigerian Used,193209,2400,Petrol,Automatic,2625000,
Mazda,2005,Nigerian Used,131262,3000,Petrol,Automatic,1260000,
Honda,,,72750,,,Automatic,8298000,
Toyota,2004,Nigerian Used,21973,1800,Petrol,Automatic,1732500,
Kia,,,31251,,,Automatic,5050000,
Lexus,1999,Nigerian Used,225668,3000,Petrol,Automatic,1938000,SUV
Toyota,2005,Nigerian Used,173874,2400,Petrol,Automatic,2288000,
Nissan,2013,Nigerian Used,99116,2000,Petrol,Automatic,2100000,SUV
Toyota,2007,Nigerian Used,335891,1800,Petrol,Automatic,2100000,
Toyota,2010,Foreign Used,75863,2700,Petrol,Automatic,7192500,
Honda,2013,Nigerian Used,137302,3500,Petrol,AMT,3360000,
Toyota,2007,Nigerian Used,249502,2400,Petrol,Automatic,2100000,
Toyota,,,231874,,,Automatic,2586000,
Toyota,2005,Foreign Used,389669,1800,Petrol,Automatic,2940000,
Toyota,2008,Nigerian Used,141077,1800,Petrol,Manual,1976000,
Toyota,2007,Nigerian Used,256997,3500,Petrol,Automatic,1890000,
Honda,2009,Nigerian Used,151561,2000,Petrol,Automatic,1575000,
Mercedes-Benz,2004,Nigerian Used,7061,3500,Petrol,Automatic,1785000,
Toyota,2007,Nigerian Used,234664,1800,Petrol,Automatic,1942500,
Toyota,2008,Nigerian Used,241842,20,Petrol,Automatic,2500000,
Nissan,2005,Nigerian Used,185972,4700,Petrol,Automatic,2100000,SUV
Honda,2007,Foreign Used,183460,35,Petrol,Automatic,3150000,SUV
Mitsubishi,2003,Nigerian Used,165711,2000,Petrol,Automatic,1365000,SUV
Nissan,2009,Nigerian Used,224443,2500,Petrol,Automatic,1890000,
Honda,2003,Nigerian Used,404395,3000,Petrol,Automatic,1664000,SUV
Mercedes-Benz,2014,Nigerian Used,29355,4700,Petrol,Automatic,15600000,SUV
Honda,2007,Nigerian Used,343376,2000,Petrol,Automatic,2310000,SUV
Toyota,2004,Nigerian Used,201202,1800,Petrol,Automatic,2184000,
Hyundai,2006,Nigerian Used,368863,3300,Petrol,Automatic,1352000,
Honda,2004,Foreign Used,397157,2400,Petrol,Automatic,2310000,SUV
Honda,2007,Foreign Used,128446,1400,Petrol,Manual,1785000,
Toyota,2007,Nigerian Used,405344,1800,Petrol,Automatic,2392000,
Nissan,2014,Nigerian Used,99397,2000,Petrol,Automatic,1575000,
Hyundai,2011,Nigerian Used,193209,2400,Petrol,Automatic,2625000,
Toyota,2001,Nigerian Used,119510,3000,Petrol,Automatic,1352000,SUV
Lexus,2006,Nigerian Used,81045,3500,Petrol,Automatic,3095000,
Mitsubishi,2003,Nigerian Used,165711,2000,Petrol,Automatic,1365000,SUV
Honda,2008,Nigerian Used,129345,2400,Petrol,Automatic,2808000,SUV
Nissan,2001,Nigerian Used,254983,3500,Petrol,Automatic,1050000,SUV
Chevrolet,1999,Nigerian Used,227599,3400,Petrol,Automatic,1050000,
Mercedes-Benz,2006,Nigerian Used,172043,5000,Petrol,Automatic,2730000,SUV
Toyota,2003,Nigerian Used,189521,2000,Petrol,Automatic,1890000,
Toyota,2002,Nigerian Used,376369,2400,Petrol,Automatic,1300000,
Kia,2013,Nigerian Used,119011,1400,Petrol,Automatic,1995000,
Toyota,2001,Foreign Used,298207,2200,Petrol,Automatic,2288000,
Honda,2009,Nigerian Used,148264,1800,Petrol,Automatic,2080000,
Toyota,2006,Nigerian Used,41446,1800,Petrol,Automatic,1890000,
Kia,2018,Nigerian Used,88610,1400,Petrol,Automatic,4400000,
Mercedes-Benz,2003,Nigerian Used,402903,2600,Petrol,Automatic,1560000,
Honda,2009,Nigerian Used,87829,2400,Petrol,Automatic,2100000,SUV
Toyota,2004,Nigerian Used,47254,1800,Petrol,Automatic,2288000,
Honda,2003,Nigerian Used,227135,3500,Petrol,AMT,1260000,SUV
Honda,,,186729,,,Automatic,1802000,
Ford,2006,Foreign Used,321388,4000,Petrol,Automatic,2940000,
Honda,2007,Nigerian Used,140942,2400,Petrol,Automatic,1890000,SUV
Mercedes-Benz,2007,Nigerian Used,246829,5500,Petrol,Automatic,2520000,
Infiniti,2004,Nigerian Used,102584,3500,Petrol,Automatic,1768000,SUV
Hyundai,,,97234,,,Automatic,2698000,
Toyota,2004,Nigerian Used,201202,1800,Petrol,Automatic,2184000,
Honda,2004,Foreign Used,397157,2400,Petrol,Automatic,2310000,SUV
Honda,2008,Nigerian Used,112821,2400,Petrol,Automatic,1680000,
Honda,2007,Foreign Used,241906,3500,Petrol,Automatic,2205000,
Toyota,2007,Nigerian Used,193118,1800,Petrol,Automatic,1785000,
Honda,2010,Nigerian Used,201773,2400,Petrol,Automatic,1995000,
Mazda,2004,Nigerian Used,66195,3000,Hybrid,Automatic,1627500,
Toyota,2007,Nigerian Used,405344,1800,Petrol,Automatic,2392000,
Lexus,2007,Foreign Used,95376,35,Petrol,Automatic,4500000,
Toyota,2000,Nigerian Used,145353,3000,Petrol,Automatic,1260000,
Ford,2016,Foreign Used,43369,2000,Petrol,Automatic,2677500,
Honda,,,59889,,,Automatic,4882000,
Toyota,2006,Nigerian Used,41446,1800,Petrol,Automatic,1890000,
Toyota,2003,Nigerian Used,189521,2000,Petrol,Automatic,1890000,
Mazda,2008,Foreign Used,131100,2000,Petrol,Automatic,1732500,
Toyota,,,195134,,,Automatic,1242000,
Toyota,2007,Nigerian Used,194171,2400,Petrol,Automatic,1890000,
Toyota,2007,Nigerian Used,223493,3500,Hybrid,Automatic,2100000,SUV
Toyota,2007,Nigerian Used,173743,1800,Petrol,Automatic,2496000,
Mazda,2008,Foreign Used,185577,2300,Petrol,Automatic,2835000,SUV
Mercedes-Benz,2006,Nigerian Used,218669,3500,Petrol,Automatic,1942500,
Toyota,2003,Nigerian Used,140360,1800,Petrol,Automatic,1570000,
Toyota,2007,Nigerian Used,208115,3500,Petrol,Automatic,1890000,
Honda,2013,Nigerian Used,68902,2500,Petrol,Automatic,3570000,
Toyota,2004,Nigerian Used,183623,1800,Petrol,Automatic,1785000,
Honda,2008,Foreign Used,149205,2400,Petrol,Automatic,2835000,
Hyundai,2007,Nigerian Used,232881,2400,Petrol,Automatic,1664000,
Toyota,2007,Nigerian Used,153653,1800,Petrol,Automatic,2496000,
Toyota,2007,Nigerian Used,234664,1800,Petrol,Automatic,1942500,
Mercedes-Benz,,,161294,,,Automatic,2832500,
Honda,2007,Nigerian Used,186435,2400,Petrol,Automatic,2310000,SUV
Mitsubishi,2001,Nigerian Used,285619,3000,Petrol,Automatic,1155000,SUV
Mercedes-Benz,2006,Nigerian Used,81393,5000,Petrol,Automatic,2625000,
Toyota,,,298063,,,Automatic,2866000,
Hyundai,2007,Nigerian Used,217009,2000,Petrol,Automatic,1575000,
Toyota,2007,Nigerian Used,193118,1800,Petrol,Automatic,1785000,
Toyota,2007,Nigerian Used,256997,3500,Petrol,Automatic,1890000,
Toyota,2003,Nigerian Used,170808,3000,Petrol,Automatic,1365000,
Honda,2008,Nigerian Used,112821,2400,Petrol,Automatic,1680000,
Honda,2010,Nigerian Used,201773,2400,Petrol,Automatic,1995000,
Toyota,2008,Nigerian Used,115759,1800,Petrol,Automatic,1785000,
Toyota,2006,Nigerian Used,60872,1800,Petrol,Automatic,1995000,
Toyota,2003,Nigerian Used,218717,2000,Petrol,Automatic,1768000,SUV
Honda,2008,Nigerian Used,80737,2400,Petrol,Automatic,1872000,
Toyota,2004,Nigerian Used,401581,1800,Petrol,Automatic,1976000,
Toyota,2004,Nigerian Used,47254,1800,Petrol,Automatic,2288000,
Toyota,2004,Nigerian Used,97789,3000,Petrol,Automatic,1456000,
Lexus,2013,Nigerian Used,173409,3500,Petrol,Automatic,8400000,SUV
Honda,2007,Nigerian Used,321629,3300,Petrol,Automatic,2288000,
Ford,2001,Nigerian Used,160604,1600,Petrol,Manual,1260000,
Toyota,2006,Nigerian Used,60872,1800,Petrol,Automatic,1995000,
Toyota,2004,Nigerian Used,164108,1800,Petrol,Automatic,1785000,
Citroen,2006,Nigerian Used,362319,1800,Diesel,Manual,1260000,
Honda,2007,Nigerian Used,186435,2400,Petrol,Automatic,2310000,SUV
Toyota,2002,Nigerian Used,52855,2400,Petrol,Automatic,1248000,
Chevrolet,2014,Nigerian Used,97737,1500,Petrol,Manual,1050000,
Mercedes-Benz,2007,Nigerian Used,240010,3500,Petrol,Automatic,1995000,
Mercedes-Benz,,,47478,,,Automatic,10090000,
Toyota,2002,Nigerian Used,298588,2400,Petrol,Automatic,1456000,
Toyota,2008,Nigerian Used,265047,2400,Petrol,Automatic,2100000,
Honda,2008,Foreign Used,149205,2400,Petrol,Automatic,2835000,
Hyundai,2006,Nigerian Used,368863,3300,Petrol,Automatic,1352000,
Toyota,2004,Nigerian Used,183623,1800,Petrol,Automatic,1785000,
Nissan,2009,Nigerian Used,95473,1600,Petrol,CVT,3150000,
Lexus,2008,Foreign Used,169765,3500,Petrol,Automatic,5928000,SUV
Nissan,2001,Nigerian Used,254983,3500,Petrol,Automatic,1050000,SUV
Nissan,2010,Foreign Used,169794,2500,Petrol,CVT,2520000,
Toyota,2003,Nigerian Used,440014,2400,Petrol,Automatic,1365000,
Infiniti,2004,Nigerian Used,102584,3500,Petrol,Automatic,1768000,SUV
Ford,2007,Nigerian Used,192111,3500,Petrol,Automatic,1732500,SUV
Hyundai,2010,Nigerian Used,166941,1600,Petrol,Automatic,1785000,
Mercedes-Benz,2007,Nigerian Used,301871,35,Petrol,Automatic,2100000,
Nissan,,,202124,,,Manual,1130000,
Honda,2008,Nigerian Used,152837,2400,Petrol,Automatic,1872000,
Toyota,2009,Nigerian Used,110826,2500,Petrol,Automatic,1785000,
Mitsubishi,2001,Nigerian Used,285619,3000,Petrol,Automatic,1155000,SUV
Volkswagen,2009,Foreign Used,164675,4000,Petrol,Automatic,3990000,
Toyota,2009,Nigerian Used,110821,1800,Petrol,Automatic,2600000,
Acura,2005,Nigerian Used,111304,3500,Petrol,Automatic,1155000,SUV
Mercedes-Benz,2008,Nigerian Used,188651,3000,Petrol,Automatic,2660000,
Kia,2014,Nigerian Used,41655,1400,Petrol,Automatic,1976000,
Toyota,2000,Nigerian Used,346056,3400,Petrol,Automatic,1260000,
Toyota,2006,Nigerian Used,7086,1800,Petrol,Automatic,2860000,
Ford,2005,Nigerian Used,166747,2000,Petrol,Automatic,1250000,SUV
Acura,2001,Nigerian Used,,3500,Petrol,Automatic,1687500,SUV
Honda,,,30019,,,Automatic,5050000,
Toyota,2007,Nigerian Used,397695,2400,Petrol,Automatic,1659000,
Mercedes-Benz,,,1445,,,Automatic,8970000,
BMW,2007,Nigerian Used,316930,3000,Petrol,Automatic,2415000,SUV
BMW,2008,Foreign Used,248853,3000,Petrol,Automatic,5250000,SUV
Ford,2005,Nigerian Used,166747,2000,Petrol,Automatic,1250000,SUV
Toyota,2003,Nigerian Used,187554,1800,Petrol,Automatic,1680000,
